Строка 1, B1: Код произв-ля, Остаток: Остаток
Строка 10837, B10837: EZCPL017, Остаток: 0
Строка 10838, B10838: Z59185R, Остаток: 1.000
Строка 10839, B10839: LR071911, Остаток: 1.000
Строка 10840, B10840: LR015458, Остаток: 1.000
Строка 10841, B10841: 95034856, Остаток: 0
Строка 10842, B10842: 812601R000, Остаток: 0
Строка 10843, B10843: 13266127, Остаток: 1.000
Строка 10844, B10844: 13178155, Остаток: 0
Строка 10845, B10845: 9104185, Остаток: 0
Строка 10846, B10846: 0759199, Остаток: 20.000
Строка 10847, B10847: 96316818, Остаток: 0
Строка 10848, B10848: 93710-26500, Остаток: 0
Строка 10849, B10849: 1239068, Остаток: 0
Строка 10850, B10850: 96284700, Остаток: 0
Строка 10851, B10851: 15106857, Остаток: 0
Строка 10852, B10852: 16640190, Остаток: 0
Строка 10853, B10853: 96813276, Остаток: 0
Строка 10854, B10854: 96652199, Остаток: 0
Строка 10855, B10855: 1240066, Остаток: 1.000
Строка 10856, B10856: 90478237, Остаток: 2.000
Строка 10857, B10857: 470706, Остаток: 5.000
Строка 10858, B10858: 93740-43800, Остаток: 0
Строка 10859, B10859: 93740-25000ca, Остаток: 0
Строка 10860, B10860: 93740-1c000, Остаток: 0
Строка 10861, B10861: 93740-1c500, Остаток: 0
Строка 10862, B10862: 1240175, Остаток: 0
Строка 10863, B10863: EWSSK004, Остаток: 2.000
Строка 10864, B10864: 13271123, Остаток: 0
Строка 10865, B10865: 96417462, Остаток: 0
Строка 10866, B10866: 96652180, Остаток: 0
Строка 10867, B10867: 9100301, Остаток: 0
Строка 10868, B10868: 96418305, Остаток: 0
Строка 10869, B10869: 121RNI76005, Остаток: 3.000
Строка 10870, B10870: 0916223, Остаток: 0
Строка 10871, B10871: 6240448, Остаток: 0
Строка 10872, B10872: 20830838, Остаток: 0
Строка 10873, B10873: 4500729, Остаток: 0
Строка 10874, B10874: 93858398, Остаток: 1.000
Строка 10875, B10875: 96264376, Остаток: 0
Строка 10876, B10876: 93189053, Остаток: 1.000
Строка 10877, B10877: 95974336, Остаток: 0
Строка 10878, B10878: NPL-P-12-05, Остаток: 0
Строка 10879, B10879: , Остаток: 0
Строка 10880, B10880: BI003002 , Остаток: 0
Строка 10881, B10881: , Остаток: 0
Строка 10882, B10882: NPL-P-12-21, Остаток: 0
Строка 10883, B10883: NPA00-T63-580, Остаток: 0
Строка 10884, B10884: A.003.675.VPL, Остаток: 0
Строка 10885, B10885: , Остаток: 0
Строка 10886, B10886: nplp1226, Остаток: 0
Строка 10887, B10887: , Остаток: 0
Строка 10888, B10888: 96552407, Остаток: 0
Строка 10889, B10889: , Остаток: 0
Строка 10890, B10890: , Остаток: 1.000
Строка 10891, B10891: 17803352, Остаток: 0
Строка 10892, B10892: 17801326, Остаток: 0
Строка 10893, B10893: , Остаток: 0
Строка 10894, B10894: A.003.42.VPLS, Остаток: 0
Строка 10895, B10895: Коврик панели, Остаток: 0
Строка 10896, B10896: 6722249, Остаток: 0
Строка 10897, B10897: 1723056, Остаток: 0
Строка 10898, B10898: 1723599, Остаток: 0
Строка 10899, B10899: 93165262, Остаток: 0
Строка 10900, B10900: CAROPL00001, Остаток: 0
Строка 10901, B10901: 8070316, Остаток: 0
Строка 10902, B10902: 1724003, Остаток: 0
Строка 10903, B10903: 01-3017230060-A, Остаток: 0
Строка 10904, B10904: CAROPL00023, Остаток: 0
Строка 10905, B10905: 1724001, Остаток: 0
Строка 10906, B10906: 1724071, Остаток: 0
Строка 10907, B10907: 8070320, Остаток: 0
Строка 10908, B10908: 01-3017910459-A, Остаток: 0
Строка 10909, B10909: 1722007, Остаток: 0
Строка 10910, B10910: 32026340, Остаток: 0
Строка 10911, B10911: 95048526, Остаток: 0
Строка 10912, B10912: 01-3017230111-A, Остаток: 0
Строка 10913, B10913: 95048525, Остаток: 0
Строка 10914, B10914: , Остаток: 0
Строка 10915, B10915: 95048520, Остаток: 0
Строка 10916, B10916: 8070306, Остаток: 0
Строка 10917, B10917: , Остаток: 0
Строка 10918, B10918: , Остаток: 0
Строка 10919, B10919: 1791267, Остаток: 0
Строка 10920, B10920: 01-3017240215-A, Остаток: 0
Строка 10921, B10921: 9121644, Остаток: 0
Строка 10922, B10922: 93179572, Остаток: 0
Строка 10923, B10923: 8070319, Остаток: 0
Строка 10924, B10924: 9163278, Остаток: 0
Строка 10925, B10925: 1723166, Остаток: 0
Строка 10926, B10926: 13353245, Остаток: 0
Строка 10927, B10927: , Остаток: 0
Строка 10928, B10928: , Остаток: 0
Строка 10929, B10929: , Остаток: 0
Строка 10930, B10930: , Остаток: 0
Строка 10931, B10931: R8130A2100, Остаток: 0
Строка 10932, B10932: , Остаток: 0
Строка 10933, B10933: , Остаток: 0
Строка 10934, B10934: , Остаток: 0
Строка 10935, B10935: , Остаток: 0
Строка 10936, B10936: , Остаток: 0
Строка 10937, B10937: 55565350, Остаток: 0
Строка 10938, B10938: 96350821, Остаток: 0
Строка 10939, B10939: 96629200, Остаток: 0
Строка 10940, B10940: 96629201, Остаток: 1.000
Строка 10941, B10941: 96574701, Остаток: 0
Строка 10942, B10942: 95351686, Остаток: 0
Строка 10943, B10943: 13256587, Остаток: 1.000
Строка 10944, B10944: 25350-2e500, Остаток: 0
Строка 10945, B10945: 25350-2y500, Остаток: 0
Строка 10946, B10946: 25350-1c350, Остаток: 0
Строка 10947, B10947: 25350-1m000, Остаток: 0
Строка 10948, B10948: 25350-17030, Остаток: 0
Строка 10949, B10949: 25350-25000, Остаток: 0
Строка 10950, B10950: 253501W050, Остаток: 0
Строка 10951, B10951: 25350-07510, Остаток: 0
Строка 10952, B10952: 0K9BV-10-500A, Остаток: 0
Строка 10953, B10953: 0K9BV-10-5B0B, Остаток: 0
Строка 10954, B10954: 0K9BV-10-5F0B, Остаток: 0
Строка 10955, B10955: 96943729, Остаток: 0
Строка 10956, B10956: NSP0196943729, Остаток: 0
Строка 10957, B10957: UAA96943729, Остаток: 0
Строка 10958, B10958: 96184082, Остаток: 0
Строка 10959, B10959: 96499376, Остаток: 1.000
Строка 10960, B10960: 25192572, Остаток: 0
Строка 10961, B10961: 96352529, Остаток: 0
Строка 10962, B10962: 96325226, Остаток: 0
Строка 10963, B10963: 96352530, Остаток: 0
Строка 10964, B10964: 96499377, Остаток: 0
Строка 10965, B10965: 96350674, Остаток: 0
Строка 10966, B10966: ZV4756C, Остаток: 1.000
Строка 10967, B10967: 24239619, Остаток: 0
Строка 10968, B10968: 24247894, Остаток: 0
Строка 10969, B10969: 81193-1c000, Остаток: 0
Строка 10970, B10970: 95079808, Остаток: 0
Строка 10971, B10971: 0212698, Остаток: 0
Строка 10972, B10972: 89697-3a000nv, Остаток: 0
Строка 10973, B10973: 89698-3a000nv, Остаток: 0
Строка 10974, B10974: 98750-2e001, Остаток: 0
Строка 10975, B10975: 96537573, Остаток: 0
Строка 10976, B10976: 96615695, Остаток: 0
Строка 10977, B10977: 96537675, Остаток: 0
Строка 10978, B10978: 96615570, Остаток: 0
Строка 10979, B10979: 89141-3a900nv, Остаток: 0
Строка 10980, B10980: 02E301205C, Остаток: 0
Строка 10981, B10981: 96264179, Остаток: 0
Строка 10982, B10982: 96285937 Б/У, Остаток: 0
Строка 10983, B10983: 96285938 Б/У, Остаток: 0
Строка 10984, B10984: 58252-38000, Остаток: 0
Строка 10985, B10985: 96623550, Остаток: 0
Строка 10986, B10986: 96466221, Остаток: 0
Строка 10987, B10987: 96615778, Остаток: 0
Строка 10988, B10988: 85201-2g310qw, Остаток: 0
Строка 10989, B10989: 85210-1g231lx, Остаток: 0
Строка 10990, B10990: 0K2KA-69-320A44, Остаток: 0
Строка 10991, B10991: 0k2a1-69-320a05, Остаток: 0
Строка 10992, B10992: 23111-2g010, Остаток: 0
Строка 10993, B10993: 23110-2b100, Остаток: 0
Строка 10994, B10994: 23110-2b000, Остаток: 0
Строка 10995, B10995: 23110-38050, Остаток: 0
Строка 10996, B10996: 916105QZ11, Остаток: 0
Строка 10997, B10997: 50A105QZ12, Остаток: 0
Строка 10998, B10998: 82T105QZ21, Остаток: 0
Строка 10999, B10999: 624105QZ01, Остаток: 0
Строка 11000, B11000: 96413067, Остаток: 0
Строка 11001, B11001: 12661875, Остаток: 0
Строка 11002, B11002: 23111-22602, Остаток: 0
Строка 11003, B11003: 96307869, Остаток: 0
Строка 11004, B11004: CXB006, Остаток: 0
Строка 11005, B11005: 216105QZ09, Остаток: 0
Строка 11006, B11006: 1220100q0b, Остаток: 0
Строка 11007, B11007: А2740300201, Остаток: 0
Строка 11008, B11008: A2740300801, Остаток: 0
Строка 11009, B11009: A2740300401, Остаток: 0
Строка 11010, B11010: 1340151010, Остаток: 0
Строка 11011, B11011: 55200308, Остаток: 0
Строка 11012, B11012: 42373333, Остаток: 0
Строка 11013, B11013: 55563644, Остаток: 0
Строка 11014, B11014: 96443499 , Остаток: 0
Строка 11015, B11015: 96621581 , Остаток: 0
Строка 11016, B11016: 96331866, Остаток: 0
Строка 11017, B11017: 96331870 , Остаток: 0
Строка 11018, B11018: 9200273, Остаток: 0
Строка 11019, B11019: 25187936, Остаток: 0
Строка 11020, B11020: 724809250, Остаток: 1.000
Строка 11021, B11021: Z16405R, Остаток: 0
Строка 11022, B11022: BKSPL010, Остаток: 0
Строка 11023, B11023: 55581015, Остаток: 0
Строка 11024, B11024: 25197573, Остаток: 0
Строка 11025, B11025: 25193560, Остаток: 0
Строка 11026, B11026: 12597953, Остаток: 0
Строка 11027, B11027: A2721402401, Остаток: 14.000
Строка 11028, B11028: A2731400701, Остаток: 6.000
Строка 11029, B11029: 89017551, Остаток: 1.000
Строка 11030, B11030: 06E133109AN, Остаток: 5.000
Строка 11031, B11031: 06E133110AN, Остаток: 6.000
Строка 11032, B11032: 700373120, Остаток: 0
Строка 11033, B11033: 96184204, Остаток: 0
Строка 11034, B11034: 216253QG07, Остаток: 0
Строка 11035, B11035: 96419108, Остаток: 0
Строка 11036, B11036: 96184642, Остаток: 0
Строка 11037, B11037: 88890560, Остаток: 0
Строка 11038, B11038: 01-3058500042-A, Остаток: 0
Строка 11039, B11039: OP08490138, Остаток: 0
Строка 11040, B11040: OP08490137, Остаток: 0
Строка 11041, B11041: 90536409, Остаток: 0
Строка 11042, B11042: OP-20180, Остаток: 0
Строка 11043, B11043: 1220300400, Остаток: 0
Строка 11044, B11044: 0K08A-13-451C, Остаток: 0
Строка 11045, B11045: JMJ1091406, Остаток: 0
Строка 11046, B11046: 12672961, Остаток: 0
Строка 11047, B11047: ZDG823, Остаток: 0
Строка 11048, B11048: 92062877, Остаток: 0
Строка 11049, B11049: 12643496, Остаток: 0
Строка 11050, B11050: 99958, Остаток: 1.000
Строка 11051, B11051: 23344214, Остаток: 4.000
Строка 11052, B11052: 84769879, Остаток: 8.000
Строка 11053, B11053: 84794110, Остаток: 13.000
Строка 11054, B11054: 581012WA40, Остаток: 5.000
Строка 11055, B11055: 467001, Остаток: 0
Строка 11056, B11056: 852PG, Остаток: 0
Строка 11057, B11057: AMDBF225, Остаток: 0
Строка 11058, B11058: BRBS14, Остаток: 1.000
Строка 11059, B11059: 19372226, Остаток: 0
Строка 11060, B11060: R675, Остаток: 0
Строка 11061, B11061: R593, Остаток: 0
Строка 11062, B11062: BB5047, Остаток: 1.000
Строка 11063, B11063: E210078, Остаток: 0
Строка 11064, B11064: BSG30205007, Остаток: 0
Строка 11065, B11065: SA102, Остаток: 1.000
Строка 11066, B11066: 44060CY025, Остаток: 0
Строка 11067, B11067: PSP059, Остаток: 1.000
Строка 11068, B11068: C00009D, Остаток: 0
Строка 11069, B11069: 96268686, Остаток: 0
Строка 11070, B11070: BP53024, Остаток: 0
Строка 11071, B11071: JBS0037, Остаток: 2.000
Строка 11072, B11072: 2.3.14, Остаток: 0
Строка 11073, B11073: R653, Остаток: 0
Строка 11074, B11074: , Остаток: 0
Строка 11075, B11075: 18019991, Остаток: 0
Строка 11076, B11076: RS473, Остаток: 0
Строка 11077, B11077: E210088, Остаток: 0
Строка 11078, B11078: BRBS110, Остаток: 0
Строка 11079, B11079: 30671574, Остаток: 0
Строка 11080, B11080: 4G0698451A, Остаток: 0
Строка 11081, B11081: P85154, Остаток: 1.000
Строка 11082, B11082: 4G0698451, Остаток: 4.000
Строка 11083, B11083: 3AA698451, Остаток: 0
Строка 11084, B11084: MKD729, Остаток: 0
Строка 11085, B11085: 19382270, Остаток: 12.000
Строка 11086, B11086: SGD1020AM, Остаток: 2.000
Строка 11087, B11087: MKD1020, Остаток: 0
Строка 11088, B11088: 0446633180, Остаток: 0
Строка 11089, B11089: 19382510, Остаток: 0
Строка 11090, B11090: PP508AF, Остаток: 0
Строка 11091, B11091: 20962994, Остаток: 3.000
Строка 11092, B11092: PN51007, Остаток: 0
Строка 11093, B11093: MPD23, Остаток: 0
Строка 11094, B11094: BSG30200029, Остаток: 0
Строка 11095, B11095: 13-0460-2859-2, Остаток: 1.000
Строка 11096, B11096: SP1192, Остаток: 1.000
Строка 11097, B11097: SA135, Остаток: 0
Строка 11098, B11098: 58302H5A00, Остаток: 5.000
Строка 11099, B11099: SP1851, Остаток: 0
Строка 11100, B11100: 58302N9A10, Остаток: 0
Строка 11101, B11101: AMDBF321, Остаток: 0
Строка 11102, B11102: SP1401, Остаток: 0
Строка 11103, B11103: VBS1109PS, Остаток: 8.000
Строка 11104, B11104: T2H9989, Остаток: 9.000
Строка 11105, B11105: C2D3792, Остаток: 2.000
Строка 11106, B11106: 58302L0A15, Остаток: 2.000
Строка 11107, B11107: 58302L1A00, Остаток: 2.000
Строка 11108, B11108: 58302C5A00, Остаток: 3.000
Строка 11109, B11109: , Остаток: 0
Строка 11110, B11110: 1048.00, Остаток: 1.000
Строка 11111, B11111: 503348, Остаток: 3.000
Строка 11112, B11112: mpd22, Остаток: 0
Строка 11113, B11113: 221, Остаток: 0
Строка 11114, B11114: AMDBF185, Остаток: 0
Строка 11115, B11115: LR134696, Остаток: 5.000
Строка 11116, B11116: LR003657, Остаток: 11.000
Строка 11117, B11117: LR134695, Остаток: 7.000
Строка 11118, B11118: LR027129, Остаток: 10.000
Строка 11119, B11119: LR015577, Остаток: 9.000
Строка 11120, B11120: LR164821, Остаток: 0
Строка 11121, B11121: LR123717, Остаток: 2.000
Строка 11122, B11122: HP5359, Остаток: 1.000
Строка 11123, B11123: LR079910, Остаток: 2.000
Строка 11124, B11124: LR079935, Остаток: 3.000
Строка 11125, B11125: LR036574, Остаток: 0
Строка 11126, B11126: LR084118, Остаток: 0
Строка 11127, B11127: LR110327, Остаток: 12.000
Строка 11128, B11128: LR025739, Остаток: 17.000
Строка 11129, B11129: LR023888, Остаток: 10.000
Строка 11130, B11130: LR156904, Остаток: 0
Строка 11131, B11131: LR156906, Остаток: 0
Строка 11132, B11132: 615123482, Остаток: 0
Строка 11133, B11133: 980156007, Остаток: 2.000
Строка 11134, B11134: A4474200320, Остаток: 8.000
Строка 11135, B11135: A0004209900, Остаток: 0
Строка 11136, B11136: A0004207603, Остаток: 6.000
Строка 11137, B11137: A0054206120, Остаток: 13.000
Строка 11138, B11138: A0004209305, Остаток: 0
Строка 11139, B11139: A0004204103, Остаток: 0
Строка 11140, B11140: A0004205703, Остаток: 10.000
Строка 11141, B11141: A0004205202, Остаток: 30.000
Строка 11142, B11142: A0004203705, Остаток: 0
Строка 11143, B11143: 05P1249, Остаток: 0
Строка 11144, B11144: ADB2693, Остаток: 1.000
Строка 11145, B11145: 9Y0698451AD, Остаток: 0
Строка 11146, B11146: 9Y0698451, Остаток: 10.000
Строка 11147, B11147: 9Y0698451H, Остаток: 0
Строка 11148, B11148: 95835293900, Остаток: 0
Строка 11149, B11149: 9y0698451K, Остаток: 0
Строка 11150, B11150: 9Y0698451P, Остаток: 7.000
Строка 11151, B11151: 9Y0698451AC, Остаток: 0
Строка 11152, B11152: 95835293950, Остаток: 0
Строка 11153, B11153: 9Y0698451R, Остаток: 10.000
Строка 11154, B11154: 7p0698451, Остаток: 0
Строка 11155, B11155: D40601LB8E, Остаток: 10.000
Строка 11156, B11156: LR095295, Остаток: 9.000
Строка 11157, B11157: LR160436, Остаток: 0
Строка 11158, B11158: 583022PA70, Остаток: 3.000
Строка 11159, B11159: 583024HA00, Остаток: 5.000
Строка 11160, B11160: AKD0636, Остаток: 1.000
Строка 11161, B11161: 84805877, Остаток: 16.000
Строка 11162, B11162: 23135903, Остаток: 11.000
Строка 11163, B11163: 3010107, Остаток: 0
Строка 11164, B11164: 15945636, Остаток: 4.000
Строка 11165, B11165: 080902, Остаток: 1.000
Строка 11166, B11166: SP1370, Остаток: 0
Строка 11167, B11167: 098910, Остаток: 1.000
Строка 11168, B11168: SP1558, Остаток: 0
Строка 11169, B11169: MKD974, Остаток: 0
Строка 11170, B11170: MKD883, Остаток: 0
Строка 11171, B11171: 000535BSX, Остаток: 0
Строка 11172, B11172: HP9996, Остаток: 0
Строка 11173, B11173: SP1461, Остаток: 0
Строка 11174, B11174: 32287446, Остаток: 0
Строка 11175, B11175: 32287430, Остаток: 15.000
Строка 11176, B11176: 089711, Остаток: 0
Строка 11177, B11177: 0K2N1-26-38Z, Остаток: 0
Строка 11178, B11178: sa067, Остаток: 0
Строка 11179, B11179: sa070, Остаток: 0
Строка 11180, B11180: sa072gr, Остаток: 0
Строка 11181, B11181: sa072po, Остаток: 0
Строка 11182, B11182: sa079, Остаток: 0
Строка 11183, B11183: KS014STD, Остаток: 1.000
Строка 11184, B11184: GBSH026, Остаток: 0
Строка 11185, B11185: 4271.00, Остаток: 0
Строка 11186, B11186: hs1006, Остаток: 0
Строка 11187, B11187: hs0012, Остаток: 0
Строка 11188, B11188: SA018, Остаток: 0
Строка 11189, B11189: BRBS12, Остаток: 2.000
Строка 11190, B11190: 0K2FA-26-38z, Остаток: 0
Строка 11191, B11191: 37145330002, Остаток: 1.000
Строка 11192, B11192: AMDBF216, Остаток: 0
Строка 11193, B11193: SA046, Остаток: 0
Строка 11194, B11194: 4145.00, Остаток: 0
Строка 11195, B11195: 9214834, Остаток: 1.000
Строка 11196, B11196: 0986487707, Остаток: 0
Строка 11197, B11197: BP53088, Остаток: 0
Строка 11198, B11198: 5320062J01, Остаток: 0
Строка 11199, B11199: GS8480, Остаток: 0
Строка 11200, B11200: 1014003351, Остаток: 1.000
Строка 11201, B11201: BP53099, Остаток: 0
Строка 11202, B11202: FN41001, Остаток: 0
Строка 11203, B11203: LS1621, Остаток: 0
Строка 11204, B11204: 318100SX, Остаток: 0
Строка 11205, B11205: PSP152, Остаток: 0
Строка 11206, B11206: 000488SX, Остаток: 0
Строка 11207, B11207: 3020039, Остаток: 0
Строка 11208, B11208: PSP682, Остаток: 0
Строка 11209, B11209: 30299., Остаток: 0
Строка 11210, B11210: 327100SX, Остаток: 0
Строка 11211, B11211: J3505039, Остаток: 0
Строка 11212, B11212: HS0009, Остаток: 0
Строка 11213, B11213: sa020, Остаток: 0
Строка 11214, B11214: 031100SX, Остаток: 0
Строка 11215, B11215: SA111, Остаток: 0
Строка 11216, B11216: sa053, Остаток: 0
Строка 11217, B11217: BP53023, Остаток: 0
Строка 11218, B11218: 099100SX, Остаток: 0
Строка 11219, B11219: 4306.01, Остаток: 0
Строка 11220, B11220: PSP541, Остаток: 0
Строка 11221, B11221: SA096, Остаток: 0
Строка 11222, B11222: SA154, Остаток: 0
Строка 11223, B11223: FN0618, Остаток: 0
Строка 11224, B11224: 04650, Остаток: 0
Строка 11225, B11225: 4090.00, Остаток: 0
Строка 11226, B11226: SA153, Остаток: 0
Строка 11227, B11227: SA134, Остаток: 0
Строка 11228, B11228: GF818AF, Остаток: 0
Строка 11229, B11229: 91044100, Остаток: 0
Строка 11230, B11230: 433100SX, Остаток: 0
Строка 11231, B11231: JBS0088, Остаток: 0
Строка 11232, B11232: 431203000, Остаток: 0
Строка 11233, B11233: MT07200, Остаток: 0
Строка 11234, B11234: PN0463, Остаток: 0
Строка 11235, B11235: sp1074, Остаток: 0
Строка 11236, B11236: 58302-3ka40, Остаток: 0
Строка 11237, B11237: SP2112R, Остаток: 0
Строка 11238, B11238: GDB1516, Остаток: 0
Строка 11239, B11239: sp1187, Остаток: 0
Строка 11240, B11240: PN0436, Остаток: 0
Строка 11241, B11241: AS1609, Остаток: 1.000
Строка 11242, B11242: GDB1716, Остаток: 0
Строка 11243, B11243: Z07371, Остаток: 0
Строка 11244, B11244: SP1205, Остаток: 0
Строка 11245, B11245: BB0382, Остаток: 0
Строка 11246, B11246: 10BPR00055000, Остаток: 0
Строка 11247, B11247: KT1716STD, Остаток: 0
Строка 11248, B11248: MPD29, Остаток: 0
Строка 11249, B11249: BB0204, Остаток: 0
Строка 11250, B11250: 1263700210, Остаток: 0
Строка 11251, B11251: Z07357, Остаток: 0
Строка 11252, B11252: MKD1461, Остаток: 0
Строка 11253, B11253: HP8657NY, Остаток: 0
Строка 11254, B11254: MT05P699, Остаток: 0
Строка 11255, B11255: BP43159, Остаток: 0
Строка 11256, B11256: RG1605122, Остаток: 0
Строка 11257, B11257: 11826, Остаток: 0
Строка 11258, B11258: K003076, Остаток: 0
Строка 11259, B11259: PF0879, Остаток: 0
Строка 11260, B11260: Z07228, Остаток: 0
Строка 11261, B11261: BB0279, Остаток: 0
Строка 11262, B11262: 223625, Остаток: 0
Строка 11263, B11263: 1617258680, Остаток: 0
Строка 11264, B11264: BP1808, Остаток: 0
Строка 11265, B11265: MT05P811, Остаток: 0
Строка 11266, B11266: GBP880156, Остаток: 0
Строка 11267, B11267: P59087, Остаток: 0
Строка 11268, B11268: AMDBF378, Остаток: 0
Строка 11269, B11269: SP1363, Остаток: 0
Строка 11270, B11270: Z07238, Остаток: 0
Строка 11271, B11271: BB0447, Остаток: 0
Строка 11272, B11272: CKKD22, Остаток: 0
Строка 11273, B11273: pn0392, Остаток: 0
Строка 11274, B11274: 95516192, Остаток: 0
Строка 11275, B11275: 13411380, Остаток: 0
Строка 11276, B11276: GDB1844, Остаток: 0
Строка 11277, B11277: 1667816680, Остаток: 0
Строка 11278, B11278: BB0442P, Остаток: 0
Строка 11279, B11279: 142000, Остаток: 0
Строка 11280, B11280: GDB1841, Остаток: 0
Строка 11281, B11281: VBS1504PS, Остаток: 0
Строка 11282, B11282: JZW698451, Остаток: 0
Строка 11283, B11283: 4B0698451E, Остаток: 10.000
Строка 11284, B11284: 34218534821, Остаток: 0
Строка 11285, B11285: 34216850569, Остаток: 4.000
Строка 11286, B11286: 34208844393, Остаток: 3.000
Строка 11287, B11287: 34208842965, Остаток: 6.000
Строка 11288, B11288: BB0323, Остаток: 3.000
Строка 11289, B11289: 881605965ALT, Остаток: 2.000
Строка 11290, B11290: AC790481D, Остаток: 4.000
Строка 11291, B11291: 19200132, Остаток: 0
Строка 11292, B11292: CKFI27, Остаток: 0
Строка 11293, B11293: BD5917, Остаток: 0
Строка 11294, B11294: BB0267, Остаток: 1.000
Строка 11295, B11295: HP2007, Остаток: 1.000
Строка 11296, B11296: BB0253, Остаток: 3.000
Строка 11297, B11297: 437002BSX, Остаток: 0
Строка 11298, B11298: BB0169, Остаток: 0
Строка 11299, B11299: BP1806, Остаток: 0
Строка 11300, B11300: sp1054r, Остаток: 0
Строка 11301, B11301: PN1848, Остаток: 0
Строка 11302, B11302: BB0472P, Остаток: 1.000
Строка 11303, B11303: sp1406, Остаток: 0
Строка 11304, B11304: SP1151, Остаток: 0
Строка 11305, B11305: SP1097R, Остаток: 0
Строка 11306, B11306: HP2025, Остаток: 1.000
Строка 11307, B11307: BB0429, Остаток: 0
Строка 11308, B11308: 10BPR00094000, Остаток: 3.000
Строка 11309, B11309: HP8703NY, Остаток: 3.000
Строка 11310, B11310: SP2135, Остаток: 0
Строка 11311, B11311: ADW194206, Остаток: 1.000
Строка 11312, B11312: PN0849, Остаток: 0
Строка 11313, B11313: fbp0176, Остаток: 0
Строка 11314, B11314: BB0364, Остаток: 1.000
Строка 11315, B11315: CKKK42, Остаток: 0
Строка 11316, B11316: PKA012, Остаток: 0
Строка 11317, B11317: SP1067, Остаток: 0
Строка 11318, B11318: sp1064, Остаток: 0
Строка 11319, B11319: sp1154, Остаток: 0
Строка 11320, B11320: GBPK044, Остаток: 1.000
Строка 11321, B11321: BB0164, Остаток: 4.000
Строка 11322, B11322: BS1969, Остаток: 0
Строка 11323, B11323: SP1860, Остаток: 0
Строка 11324, B11324: BB0246, Остаток: 1.000
Строка 11325, B11325: FBP-1275, Остаток: 0
Строка 11326, B11326: GDB1903, Остаток: 0
Строка 11327, B11327: PBP077, Остаток: 0
Строка 11328, B11328: 144201, Остаток: 0
Строка 11329, B11329: 1617250180, Остаток: 0
Строка 11330, B11330: SP1189, Остаток: 1.000
Строка 11331, B11331: BB0510, Остаток: 1.000
Строка 11332, B11332: HP0008, Остаток: 0
Строка 11333, B11333: 05P1031, Остаток: 0
Строка 11334, B11334: 577022BSX, Остаток: 0
Строка 11335, B11335: 1510007, Остаток: 0
Строка 11336, B11336: 0446660160, Остаток: 0
Строка 11337, B11337: MT05P334, Остаток: 0
Строка 11338, B11338: 10BPR00067000, Остаток: 0
Строка 11339, B11339: 1263700410, Остаток: 0
Строка 11340, B11340: BB0121, Остаток: 0
Строка 11341, B11341: GDB2086, Остаток: 0
Строка 11342, B11342: MT05P1236, Остаток: 0
Строка 11343, B11343: PF1072, Остаток: 0
Строка 11344, B11344: FCR210496, Остаток: 2.000
Строка 11345, B11345: 2408401, Остаток: 0
Строка 11346, B11346: 10BPR00130000, Остаток: 0
Строка 11347, B11347: ADR282121, Остаток: 2.000
Строка 11348, B11348: 1621KT, Остаток: 0
Строка 11349, B11349: PN2702, Остаток: 0
Строка 11350, B11350: VBS1469PS, Остаток: 0
Строка 11351, B11351: PP109AF, Остаток: 0
Строка 11352, B11352: BP901745, Остаток: 0
Строка 11353, B11353: BS1162, Остаток: 0
Строка 11354, B11354: BB0179, Остаток: 0
Строка 11355, B11355: BB0301, Остаток: 1.000
Строка 11356, B11356: bb0229, Остаток: 3.000
Строка 11357, B11357: 2258801, Остаток: 0
Строка 11358, B11358: D10601LB2B, Остаток: 10.000
Строка 11359, B11359: 8V0698151C, Остаток: 1.000
Строка 11360, B11360: PF062101, Остаток: 0
Строка 11361, B11361: SP1158, Остаток: 0
Строка 11362, B11362: MPD16, Остаток: 1.000
Строка 11363, B11363: AS1145, Остаток: 0
Строка 11364, B11364: D1154, Остаток: 1.000
Строка 11365, B11365: 34112284970, Остаток: 8.000
Строка 11366, B11366: 34112284369, Остаток: 0
Строка 11367, B11367: GDB4457, Остаток: 0
Строка 11368, B11368: 88967250, Остаток: 0
Строка 11369, B11369: MKD921, Остаток: 1.000
Строка 11370, B11370: MKD673, Остаток: 0
Строка 11371, B11371: MKD1324, Остаток: 0
Строка 11372, B11372: SP1193, Остаток: 0
Строка 11373, B11373: 122302, Остаток: 0
Строка 11374, B11374: CLN1128, Остаток: 0
Строка 11375, B11375: PGD149M, Остаток: 0
Строка 11376, B11376: PA-897AF, Остаток: 0
Строка 11377, B11377: BB0195, Остаток: 0
Строка 11378, B11378: MPD15, Остаток: 0
Строка 11379, B11379: SP1159, Остаток: 0
Строка 11380, B11380: KT3345STD, Остаток: 0
Строка 11381, B11381: 2114, Остаток: 0
Строка 11382, B11382: AS1252, Остаток: 0
Строка 11383, B11383: ELT727, Остаток: 0
Строка 11384, B11384: SP1168, Остаток: 0
Строка 11385, B11385: 17D505MX, Остаток: 0
Строка 11386, B11386: CKKD23, Остаток: 1.000
Строка 11387, B11387: 000397BSX, Остаток: 0
Строка 11388, B11388: 18024913, Остаток: 1.000
Строка 11389, B11389: MKD459, Остаток: 1.000
Строка 11390, B11390: MKD785, Остаток: 0
Строка 11391, B11391: SP1298, Остаток: 0
